Hourly measurement data supplied by UK-air on 13/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Dundee Mains Loan",
Latitude,,56.475434,,
Longitude,,-2.959861,,
Site Type,,Urban Background,,
Zone,,North East Scotland,,
Agglomeration,,#N/A,,
Local Authority,,"Dundee",,
Date,Time,"Nitrogen dioxide",Status
2024-10-19,19:00:00,8.0008,P ugm-3
2024-10-19,20:00:00,10.16983,P ugm-3
2024-10-19,21:00:00,18.3156,P ugm-3
2024-10-19,22:00:00,25.49692,P ugm-3
2024-10-19,23:00:00,25.64147,P ugm-3
2024-10-19,24:00:00,16.72471,P ugm-3
2024-10-20,01:00:00,15.31489,P ugm-3
2024-10-20,02:00:00,10.9378,P ugm-3
2024-10-20,03:00:00,4.77769,P ugm-3
2024-10-20,04:00:00,4.58467,P ugm-3
2024-10-20,05:00:00,2.50926,P ugm-3
2024-10-20,06:00:00,4.87436,P ugm-3
2024-10-20,07:00:00,4.19857,P ugm-3
2024-10-20,08:00:00,4.82607,P ugm-3
2024-10-20,09:00:00,6.12907,P ugm-3
2024-10-20,10:00:00,5.26025,P ugm-3
2024-10-20,11:00:00,8.25193,P ugm-3
2024-10-20,12:00:00,16.79031,P ugm-3
2024-10-20,13:00:00,5.21081,P ugm-3
2024-10-20,14:00:00,3.4261,P ugm-3
2024-10-20,15:00:00,2.55744,P ugm-3
2024-10-20,16:00:00,2.41283,P ugm-3
2024-10-20,17:00:00,2.41277,P ugm-3
2024-10-20,18:00:00,1.59248,P ugm-3
2024-10-20,19:00:00,1.73727,P ugm-3
2024-10-20,20:00:00,1.6408,P ugm-3
2024-10-20,21:00:00,1.44785,P ugm-3
2024-10-20,22:00:00,1.06166,P ugm-3
2024-10-20,23:00:00,0.96519,P ugm-3
2024-10-20,24:00:00,0.57906,P ugm-3
2024-10-21,01:00:00,0.32208,P ugm-3
2024-10-21,02:00:00,0.12875,P ugm-3
2024-10-21,03:00:00,0.09657,P ugm-3
2024-10-21,04:00:00,0.86977,P ugm-3
2024-10-21,05:00:00,1.15968,P ugm-3
2024-10-21,06:00:00,1.5463,P ugm-3
2024-10-21,07:00:00,1.98124,P ugm-3
2024-10-21,08:00:00,3.18934,P ugm-3
2024-10-21,09:00:00,3.23754,P ugm-3
2024-10-21,10:00:00,3.76893,P ugm-3
2024-10-21,11:00:00,3.57566,P ugm-3
2024-10-21,12:00:00,3.28571,P ugm-3
2024-10-21,13:00:00,3.57566,P ugm-3
2024-10-21,14:00:00,3.33411,P ugm-3
2024-10-21,15:00:00,3.52737,P ugm-3
2024-10-21,16:00:00,3.91409,P ugm-3
2024-10-21,17:00:00,5.46046,P ugm-3
2024-10-21,18:00:00,6.04055,P ugm-3
2024-10-21,19:00:00,5.41224,P ugm-3
2024-10-21,20:00:00,5.2189,P ugm-3
2024-10-21,21:00:00,4.25254,P ugm-3
2024-10-21,22:00:00,2.99599,P ugm-3
2024-10-21,23:00:00,2.02952,P ugm-3
2024-10-21,24:00:00,1.69133,P ugm-3
2024-10-22,01:00:00,0.83869,P ugm-3
2024-10-22,02:00:00,0.77417,P ugm-3
2024-10-22,03:00:00,1.54838,P ugm-3
2024-10-22,04:00:00,1.25806,P ugm-3
2024-10-22,05:00:00,1.98388,P ugm-3
2024-10-22,06:00:00,2.27418,P ugm-3
2024-10-22,07:00:00,4.5968,P ugm-3
2024-10-22,08:00:00,5.95164,P ugm-3
2024-10-22,09:00:00,8.17744,P ugm-3
2024-10-22,10:00:00,5.12899,P ugm-3
2024-10-22,11:00:00,2.27413,P ugm-3
2024-10-22,12:00:00,1.98381,P ugm-3
2024-10-22,13:00:00,1.79027,P ugm-3
2024-10-22,14:00:00,2.95155,P ugm-3
2024-10-22,15:00:00,3.19351,P ugm-3
2024-10-22,16:00:00,3.629,P ugm-3
2024-10-22,17:00:00,5.51614,P ugm-3
2024-10-22,18:00:00,6.96777,P ugm-3
2024-10-22,19:00:00,5.70968,P ugm-3
2024-10-22,20:00:00,4.79033,P ugm-3
2024-10-22,21:00:00,4.88708,P ugm-3
2024-10-22,22:00:00,4.83873,P ugm-3
2024-10-22,23:00:00,3.29032,P ugm-3
2024-10-22,24:00:00,4.69358,P ugm-3
2024-10-23,01:00:00,4.65126,P ugm-3
2024-10-23,02:00:00,3.74688,P ugm-3
2024-10-23,03:00:00,2.66482,P ugm-3
2024-10-23,04:00:00,3.68226,P ugm-3
2024-10-23,05:00:00,3.10088,P ugm-3
2024-10-23,06:00:00,5.03894,P ugm-3
2024-10-23,07:00:00,5.18426,P ugm-3
2024-10-23,08:00:00,8.09129,P ugm-3
2024-10-23,09:00:00,7.55838,P ugm-3
2024-10-23,10:00:00,6.00801,P ugm-3
2024-10-23,11:00:00,6.49254,P ugm-3
2024-10-23,12:00:00,6.25032,P ugm-3
2024-10-23,13:00:00,6.44413,P ugm-3
2024-10-23,14:00:00,8.96356,P ugm-3
2024-10-23,15:00:00,16.23111,P ugm-3
2024-10-23,16:00:00,15.84339,P ugm-3
2024-10-23,17:00:00,8.62425,P ugm-3
2024-10-23,18:00:00,9.35097,P ugm-3
2024-10-23,19:00:00,9.54477,P ugm-3
2024-10-23,20:00:00,7.26759,P ugm-3
2024-10-23,21:00:00,7.55831,P ugm-3
2024-10-23,22:00:00,8.09124,P ugm-3
2024-10-23,23:00:00,5.03888,P ugm-3
2024-10-23,24:00:00,4.16674,P ugm-3
2024-10-24,01:00:00,2.32876,P ugm-3
2024-10-24,02:00:00,1.74666,P ugm-3
2024-10-24,03:00:00,1.84361,P ugm-3
2024-10-24,04:00:00,2.13465,P ugm-3
2024-10-24,05:00:00,5.48216,P ugm-3
2024-10-24,06:00:00,7.27702,P ugm-3
2024-10-24,07:00:00,10.09084,P ugm-3
2024-10-24,08:00:00,9.41179,P ugm-3
2024-10-24,09:00:00,8.00502,P ugm-3
2024-10-24,10:00:00,6.30703,P ugm-3
2024-10-24,11:00:00,7.27741,P ugm-3
2024-10-24,12:00:00,6.54968,P ugm-3
2024-10-24,13:00:00,6.7923,P ugm-3
2024-10-24,14:00:00,6.79241,P ugm-3
2024-10-24,15:00:00,7.56853,P ugm-3
2024-10-24,16:00:00,12.03171,P ugm-3
2024-10-24,17:00:00,15.42768,P ugm-3
2024-10-24,18:00:00,11.15821,P ugm-3
2024-10-24,19:00:00,9.79983,P ugm-3
2024-10-24,20:00:00,9.50881,P ugm-3
2024-10-24,21:00:00,9.41162,P ugm-3
2024-10-24,22:00:00,7.95628,P ugm-3
2024-10-24,23:00:00,12.37091,P ugm-3
2024-10-24,24:00:00,13.196,P ugm-3
2024-10-25,01:00:00,11.65999,P ugm-3
2024-10-25,02:00:00,7.70838,P ugm-3
2024-10-25,03:00:00,7.28739,P ugm-3
2024-10-25,04:00:00,7.3365,P ugm-3
2024-10-25,05:00:00,7.96818,P ugm-3
2024-10-25,06:00:00,8.40553,P ugm-3
2024-10-25,07:00:00,27.94484,P ugm-3
2024-10-25,08:00:00,31.44167,P ugm-3
2024-10-25,09:00:00,26.43689,P ugm-3
2024-10-25,10:00:00,18.99713,P ugm-3
2024-10-25,11:00:00,12.24286,P ugm-3
2024-10-25,12:00:00,11.85379,P ugm-3
2024-10-25,13:00:00,10.68858,P ugm-3
2024-10-25,14:00:00,11.75694,P ugm-3
2024-10-25,15:00:00,11.17403,P ugm-3
2024-10-25,16:00:00,14.52561,P ugm-3
2024-10-25,17:00:00,14.28256,P ugm-3
2024-10-25,18:00:00,17.7369,P ugm-3
2024-10-25,19:00:00,15.2058,P ugm-3
2024-10-25,20:00:00,39.13054,P ugm-3
2024-10-25,21:00:00,13.16539,P ugm-3
2024-10-25,22:00:00,8.16122,P ugm-3
2024-10-25,23:00:00,8.20962,P ugm-3
2024-10-25,24:00:00,13.40733,P ugm-3
2024-10-26,01:00:00,5.44796,P ugm-3
2024-10-26,02:00:00,5.18855,P ugm-3
2024-10-26,03:00:00,5.49652,P ugm-3
2024-10-26,04:00:00,4.86422,P ugm-3
2024-10-26,05:00:00,8.60926,P ugm-3
2024-10-26,06:00:00,15.27342,P ugm-3
2024-10-26,07:00:00,6.42073,P ugm-3
2024-10-26,08:00:00,6.37233,P ugm-3
2024-10-26,09:00:00,6.61625,P ugm-3
2024-10-26,10:00:00,5.30293,P ugm-3
2024-10-26,11:00:00,3.45455,P ugm-3
2024-10-26,12:00:00,2.91916,P ugm-3
2024-10-26,13:00:00,3.21103,P ugm-3
2024-10-26,14:00:00,3.30822,P ugm-3
2024-10-26,15:00:00,3.2108,P ugm-3
2024-10-26,16:00:00,3.06466,P ugm-3
2024-10-26,17:00:00,4.76695,P ugm-3
2024-10-26,18:00:00,3.98878,P ugm-3
2024-10-26,19:00:00,3.89151,P ugm-3
2024-10-26,20:00:00,6.08013,P ugm-3
2024-10-26,21:00:00,8.99851,P ugm-3
2024-10-26,22:00:00,5.59384,P ugm-3
2024-10-26,23:00:00,6.85838,P ugm-3
2024-10-26,24:00:00,4.2807,P ugm-3
2024-10-27,01:00:00,2.59753,P ugm-3
2024-10-27,02:00:00,4.22182,P ugm-3
2024-10-27,03:00:00,2.9708,P ugm-3
2024-10-27,04:00:00,1.26657,P ugm-3
2024-10-27,05:00:00,1.31533,P ugm-3
2024-10-27,06:00:00,3.89652,P ugm-3
2024-10-27,07:00:00,3.4094,P ugm-3
2024-10-27,08:00:00,5.01658,P ugm-3
2024-10-27,09:00:00,5.89407,P ugm-3
2024-10-27,10:00:00,2.82587,P ugm-3
2024-10-27,11:00:00,2.58225,P ugm-3
2024-10-27,12:00:00,1.90056,P ugm-3
2024-10-27,13:00:00,1.75411,P ugm-3
2024-10-27,14:00:00,1.85145,P ugm-3
2024-10-27,15:00:00,3.50698,P ugm-3
2024-10-27,16:00:00,3.50692,P ugm-3
2024-10-27,17:00:00,3.99381,P ugm-3
2024-10-27,18:00:00,4.87066,P ugm-3
2024-10-27,19:00:00,4.09133,P ugm-3
2024-10-27,20:00:00,6.91591,P ugm-3
2024-10-27,21:00:00,12.56507,P ugm-3
2024-10-27,22:00:00,7.74406,P ugm-3
2024-10-27,23:00:00,8.71778,P ugm-3
2024-10-27,24:00:00,11.34756,P ugm-3
2024-10-28,01:00:00,9.03794,P ugm-3
2024-10-28,02:00:00,7.54367,P ugm-3
2024-10-28,03:00:00,6.87627,P ugm-3
2024-10-28,04:00:00,6.97386,P ugm-3
2024-10-28,05:00:00,6.92474,P ugm-3
2024-10-28,06:00:00,4.68192,P ugm-3
2024-10-28,07:00:00,9.46072,P ugm-3
2024-10-28,08:00:00,14.38724,P ugm-3
2024-10-28,09:00:00,17.07299,P ugm-3
2024-10-28,10:00:00,14.14648,P ugm-3
2024-10-28,11:00:00,No data,P ugm-3
2024-10-28,12:00:00,19.17544,P ugm-3
2024-10-28,13:00:00,14.394,P ugm-3
2024-10-28,14:00:00,15.41646,P ugm-3
2024-10-28,15:00:00,12.00204,P ugm-3
2024-10-28,16:00:00,20.04798,P ugm-3
2024-10-28,17:00:00,17.99594,P ugm-3
2024-10-28,18:00:00,12.82582,P ugm-3
2024-10-28,19:00:00,12.09437,P ugm-3
2024-10-28,20:00:00,11.41204,P ugm-3
2024-10-28,21:00:00,12.9264,P ugm-3
2024-10-28,22:00:00,9.36384,P ugm-3
2024-10-28,23:00:00,9.75373,P ugm-3
2024-10-28,24:00:00,5.07267,P ugm-3
2024-10-29,01:00:00,3.97286,P ugm-3
2024-10-29,02:00:00,7.74984,P ugm-3
2024-10-29,03:00:00,5.07973,P ugm-3
2024-10-29,04:00:00,2.88214,P ugm-3
2024-10-29,05:00:00,3.175,P ugm-3
2024-10-29,06:00:00,3.66368,P ugm-3
2024-10-29,07:00:00,5.61725,P ugm-3
2024-10-29,08:00:00,8.69474,P ugm-3
2024-10-29,09:00:00,9.42863,P ugm-3
2024-10-29,10:00:00,6.79194,P ugm-3
2024-10-29,11:00:00,4.15371,P ugm-3
2024-10-29,12:00:00,3.61654,P ugm-3
2024-10-29,13:00:00,2.93228,P ugm-3
2024-10-29,14:00:00,3.02979,P ugm-3
2024-10-29,15:00:00,3.17585,P ugm-3
2024-10-29,16:00:00,4.49417,P ugm-3
2024-10-29,17:00:00,5.42172,P ugm-3
2024-10-29,18:00:00,6.39913,P ugm-3
2024-10-29,19:00:00,4.25099,P ugm-3
2024-10-29,20:00:00,4.68992,P ugm-3
2024-10-29,21:00:00,4.05507,P ugm-3
2024-10-29,22:00:00,4.20051,P ugm-3
2024-10-29,23:00:00,2.4423,P ugm-3
2024-10-29,24:00:00,3.12616,P ugm-3
2024-10-30,01:00:00,1.56557,P ugm-3
2024-10-30,02:00:00,1.23935,P ugm-3
2024-10-30,03:00:00,1.22317,P ugm-3
2024-10-30,04:00:00,2.00569,P ugm-3
2024-10-30,05:00:00,4.64711,P ugm-3
2024-10-30,06:00:00,4.30487,P ugm-3
2024-10-30,07:00:00,8.02284,P ugm-3
2024-10-30,08:00:00,25.29599,P ugm-3
2024-10-30,09:00:00,27.6464,P ugm-3
2024-10-30,10:00:00,17.32349,P ugm-3
2024-10-30,11:00:00,11.30525,P ugm-3
2024-10-30,12:00:00,5.48132,P ugm-3
2024-10-30,13:00:00,4.2576,P ugm-3
2024-10-30,14:00:00,4.01247,P ugm-3
2024-10-30,15:00:00,5.96904,P ugm-3
2024-10-30,16:00:00,4.59844,P ugm-3
2024-10-30,17:00:00,5.62562,P ugm-3
2024-10-30,18:00:00,8.02301,P ugm-3
2024-10-30,19:00:00,7.33774,P ugm-3
2024-10-30,20:00:00,6.79988,P ugm-3
2024-10-30,21:00:00,3.62027,P ugm-3
2024-10-30,22:00:00,5.77287,P ugm-3
2024-10-30,23:00:00,4.45191,P ugm-3
2024-10-30,24:00:00,2.54397,P ugm-3
2024-10-31,01:00:00,1.24129,P ugm-3
2024-10-31,02:00:00,1.17593,P ugm-3
2024-10-31,03:00:00,0.63721,P ugm-3
2024-10-31,04:00:00,0.63716,P ugm-3
2024-10-31,05:00:00,0.735,P ugm-3
2024-10-31,06:00:00,0.93116,P ugm-3
2024-10-31,07:00:00,1.27402,P ugm-3
2024-10-31,08:00:00,2.40089,P ugm-3
2024-10-31,09:00:00,2.79296,P ugm-3
2024-10-31,10:00:00,2.35204,P ugm-3
2024-10-31,11:00:00,1.56829,P ugm-3
2024-10-31,12:00:00,1.71535,P ugm-3
2024-10-31,13:00:00,1.51914,P ugm-3
2024-10-31,14:00:00,1.81317,P ugm-3
2024-10-31,15:00:00,1.86218,P ugm-3
2024-10-31,16:00:00,2.59688,P ugm-3
2024-10-31,17:00:00,3.57671,P ugm-3
2024-10-31,18:00:00,3.82166,P ugm-3
2024-10-31,19:00:00,3.96885,P ugm-3
2024-10-31,20:00:00,4.75368,P ugm-3
2024-10-31,21:00:00,3.18486,P ugm-3
2024-10-31,22:00:00,2.20493,P ugm-3
2024-10-31,23:00:00,2.10678,P ugm-3
2024-10-31,24:00:00,1.71499,P ugm-3
2024-11-01,01:00:00,1.63564,P ugm-3
2024-11-01,02:00:00,2.22449,P ugm-3
2024-11-01,03:00:00,1.1777,P ugm-3
2024-11-01,04:00:00,1.66836,P ugm-3
2024-11-01,05:00:00,1.12866,P ugm-3
2024-11-01,06:00:00,0.93242,P ugm-3
2024-11-01,07:00:00,1.57025,P ugm-3
2024-11-01,08:00:00,3.97461,P ugm-3
2024-11-01,09:00:00,5.93748,P ugm-3
2024-11-01,10:00:00,5.74128,P ugm-3
2024-11-01,11:00:00,5.93759,P ugm-3
2024-11-01,12:00:00,5.39777,P ugm-3
2024-11-01,13:00:00,6.77151,P ugm-3
2024-11-01,14:00:00,8.68512,P ugm-3
2024-11-01,15:00:00,8.83233,P ugm-3
2024-11-01,16:00:00,10.74594,P ugm-3
2024-11-01,17:00:00,10.00983,P ugm-3
2024-11-01,18:00:00,14.76944,P ugm-3
2024-11-01,19:00:00,14.27903,P ugm-3
2024-11-01,20:00:00,12.21809,P ugm-3
2024-11-01,21:00:00,7.70405,P ugm-3
2024-11-01,22:00:00,9.22668,P ugm-3
2024-11-01,23:00:00,4.71059,P ugm-3
2024-11-01,24:00:00,5.20124,P ugm-3
2024-11-02,01:00:00,3.34171,P ugm-3
2024-11-02,02:00:00,1.1139,P ugm-3
2024-11-02,03:00:00,0.688,P ugm-3
2024-11-02,04:00:00,0.73714,P ugm-3
2024-11-02,05:00:00,1.91657,P ugm-3
2024-11-02,06:00:00,4.02969,P ugm-3
2024-11-02,07:00:00,4.37369,P ugm-3
2024-11-02,08:00:00,6.24114,P ugm-3
2024-11-02,09:00:00,8.35427,P ugm-3
2024-11-02,10:00:00,9.63196,P ugm-3
2024-11-02,11:00:00,5.5531,P ugm-3
2024-11-02,12:00:00,6.92909,P ugm-3
2024-11-02,13:00:00,11.25361,P ugm-3
2024-11-02,14:00:00,7.42053,P ugm-3
2024-11-02,15:00:00,8.50168,P ugm-3
2024-11-02,16:00:00,8.15769,P ugm-3
2024-11-02,17:00:00,6.48685,P ugm-3
2024-11-02,18:00:00,8.84571,P ugm-3
2024-11-02,19:00:00,5.9954,P ugm-3
2024-11-02,20:00:00,5.848,P ugm-3
2024-11-02,21:00:00,3.83313,P ugm-3
2024-11-02,22:00:00,3.58742,P ugm-3
2024-11-02,23:00:00,3.39084,P ugm-3
2024-11-02,24:00:00,4.32457,P ugm-3
2024-11-03,01:00:00,2.49371,P ugm-3
2024-11-03,02:00:00,2.55929,P ugm-3
2024-11-03,03:00:00,2.90377,P ugm-3
2024-11-03,04:00:00,2.11628,P ugm-3
2024-11-03,05:00:00,1.03348,P ugm-3
2024-11-03,06:00:00,1.47647,P ugm-3
2024-11-03,07:00:00,1.57486,P ugm-3
2024-11-03,08:00:00,2.85452,P ugm-3
2024-11-03,09:00:00,3.5927,P ugm-3
2024-11-03,10:00:00,3.44475,P ugm-3
2024-11-03,11:00:00,3.59194,P ugm-3
2024-11-03,12:00:00,2.75554,P ugm-3
2024-11-03,13:00:00,2.41117,P ugm-3
2024-11-03,14:00:00,2.31293,P ugm-3
2024-11-03,15:00:00,3.05121,P ugm-3
2024-11-03,16:00:00,3.59254,P ugm-3
2024-11-03,17:00:00,6.9889,P ugm-3
2024-11-03,18:00:00,9.15457,P ugm-3
2024-11-03,19:00:00,9.3022,P ugm-3
2024-11-03,20:00:00,7.38268,P ugm-3
2024-11-03,21:00:00,8.31779,P ugm-3
2024-11-03,22:00:00,6.98895,P ugm-3
2024-11-03,23:00:00,6.74293,P ugm-3
2024-11-03,24:00:00,4.38038,P ugm-3
2024-11-04,01:00:00,6.24355,P ugm-3
2024-11-04,02:00:00,9.33281,P ugm-3
2024-11-04,03:00:00,7.59112,P ugm-3
2024-11-04,04:00:00,9.41376,P ugm-3
2024-11-04,05:00:00,7.14639,P ugm-3
2024-11-04,06:00:00,7.49188,P ugm-3
2024-11-04,07:00:00,14.58818,P ugm-3
2024-11-04,08:00:00,25.481,P ugm-3
2024-11-04,09:00:00,30.16105,P ugm-3
2024-11-04,10:00:00,32.77002,P ugm-3
2024-11-04,11:00:00,15.47502,P ugm-3
2024-11-04,12:00:00,8.77302,P ugm-3
2024-11-04,13:00:00,5.96393,P ugm-3
2024-11-04,14:00:00,7.6894,P ugm-3
2024-11-04,15:00:00,7.44299,P ugm-3
2024-11-04,16:00:00,11.09071,P ugm-3
2024-11-04,17:00:00,9.90788,P ugm-3
2024-11-04,18:00:00,20.30877,P ugm-3
2024-11-04,19:00:00,22.92139,P ugm-3
2024-11-04,20:00:00,23.36458,P ugm-3
2024-11-04,21:00:00,30.16704,P ugm-3
2024-11-04,22:00:00,18.48243,P ugm-3
2024-11-04,23:00:00,15.52739,P ugm-3
2024-11-04,24:00:00,11.23887,P ugm-3
2024-11-05,01:00:00,7.8984,P ugm-3
2024-11-05,02:00:00,8.42382,P ugm-3
2024-11-05,03:00:00,6.61395,P ugm-3
2024-11-05,04:00:00,7.00851,P ugm-3
2024-11-05,05:00:00,7.20572,P ugm-3
2024-11-05,06:00:00,10.01985,P ugm-3
2024-11-05,07:00:00,13.57445,P ugm-3
2024-11-05,08:00:00,13.82338,P ugm-3
2024-11-05,09:00:00,30.2612,P ugm-3
2024-11-05,10:00:00,19.15388,P ugm-3
2024-11-05,11:00:00,10.07049,P ugm-3
2024-11-05,12:00:00,8.29319,P ugm-3
2024-11-05,13:00:00,12.83384,P ugm-3
2024-11-05,14:00:00,7.10725,P ugm-3
2024-11-05,15:00:00,9.92142,P ugm-3
2024-11-05,16:00:00,11.15655,P ugm-3
2024-11-05,17:00:00,17.62447,P ugm-3
2024-11-05,18:00:00,38.201,P ugm-3
2024-11-05,19:00:00,44.0695,P ugm-3
2024-11-05,20:00:00,37.314,P ugm-3
2024-11-05,21:00:00,34.34384,P ugm-3
2024-11-05,22:00:00,39.13193,P ugm-3
2024-11-05,23:00:00,37.74385,P ugm-3
2024-11-05,24:00:00,33.16931,P ugm-3
2024-11-06,01:00:00,26.10637,P ugm-3
2024-11-06,02:00:00,20.635,P ugm-3
2024-11-06,03:00:00,20.51962,P ugm-3
2024-11-06,04:00:00,19.03605,P ugm-3
2024-11-06,05:00:00,18.59145,P ugm-3
2024-11-06,06:00:00,18.14577,P ugm-3
2024-11-06,07:00:00,20.66701,P ugm-3
2024-11-06,08:00:00,31.3767,P ugm-3
2024-11-06,09:00:00,30.5318,P ugm-3
2024-11-06,10:00:00,37.07806,P ugm-3
2024-11-06,11:00:00,40.69215,P ugm-3
2024-11-06,12:00:00,36.11671,P ugm-3
2024-11-06,13:00:00,34.31531,P ugm-3
2024-11-06,14:00:00,38.94271,P ugm-3
2024-11-06,15:00:00,34.48704,P ugm-3
2024-11-06,16:00:00,37.38836,P ugm-3
2024-11-06,17:00:00,34.7629,P ugm-3
2024-11-06,18:00:00,36.99632,P ugm-3
2024-11-06,19:00:00,41.2885,P ugm-3
2024-11-06,20:00:00,35.39787,P ugm-3
2024-11-06,21:00:00,30.63907,P ugm-3
2024-11-06,22:00:00,28.17565,P ugm-3
2024-11-06,23:00:00,25.01717,P ugm-3
2024-11-06,24:00:00,20.9137,P ugm-3
2024-11-07,01:00:00,9.83768,P ugm-3
2024-11-07,02:00:00,6.93216,P ugm-3
2024-11-07,03:00:00,15.64733,P ugm-3
2024-11-07,04:00:00,8.96306,P ugm-3
2024-11-07,05:00:00,13.61788,P ugm-3
2024-11-07,06:00:00,14.70551,P ugm-3
2024-11-07,07:00:00,17.1803,P ugm-3
2024-11-07,08:00:00,21.98257,P ugm-3
2024-11-07,09:00:00,25.49317,P ugm-3
2024-11-07,10:00:00,20.19359,P ugm-3
2024-11-07,11:00:00,8.0663,P ugm-3
2024-11-07,12:00:00,5.39416,P ugm-3
2024-11-07,13:00:00,6.8324,P ugm-3
2024-11-07,14:00:00,12.17905,P ugm-3
2024-11-07,15:00:00,14.70224,P ugm-3
2024-11-07,16:00:00,15.20051,P ugm-3
2024-11-07,17:00:00,14.60714,P ugm-3
2024-11-07,18:00:00,9.35864,P ugm-3
2024-11-07,19:00:00,10.05159,P ugm-3
2024-11-07,20:00:00,13.37004,P ugm-3
2024-11-07,21:00:00,14.6574,P ugm-3
2024-11-07,22:00:00,13.22185,P ugm-3
2024-11-07,23:00:00,9.1607,P ugm-3
2024-11-07,24:00:00,8.76445,P ugm-3
2024-11-08,01:00:00,7.14111,P ugm-3
2024-11-08,02:00:00,4.1658,P ugm-3
2024-11-08,03:00:00,4.06663,P ugm-3
2024-11-08,04:00:00,4.11578,P ugm-3
2024-11-08,05:00:00,5.50507,P ugm-3
2024-11-08,06:00:00,3.91792,P ugm-3
2024-11-08,07:00:00,9.51676,P ugm-3
2024-11-08,08:00:00,7.68723,P ugm-3
2024-11-08,09:00:00,8.92639,P ugm-3
2024-11-08,10:00:00,7.33915,P ugm-3
2024-11-08,11:00:00,6.44638,P ugm-3
2024-11-08,12:00:00,6.09927,P ugm-3
2024-11-08,13:00:00,5.99963,P ugm-3
2024-11-08,14:00:00,6.64433,P ugm-3
2024-11-08,15:00:00,12.69391,P ugm-3
2024-11-08,16:00:00,13.24056,P ugm-3
2024-11-08,17:00:00,11.05885,P ugm-3
2024-11-08,18:00:00,13.73708,P ugm-3
2024-11-08,19:00:00,20.57953,P ugm-3
2024-11-08,20:00:00,18.94189,P ugm-3
2024-11-08,21:00:00,18.49311,P ugm-3
2024-11-08,22:00:00,13.24021,P ugm-3
2024-11-08,23:00:00,8.52978,P ugm-3
2024-11-08,24:00:00,6.24878,P ugm-3
2024-11-09,01:00:00,5.69531,P ugm-3
2024-11-09,02:00:00,6.35818,P ugm-3
2024-11-09,03:00:00,7.15187,P ugm-3
2024-11-09,04:00:00,5.46366,P ugm-3
2024-11-09,05:00:00,7.052,P ugm-3
2024-11-09,06:00:00,5.95999,P ugm-3
2024-11-09,07:00:00,5.86033,P ugm-3
2024-11-09,08:00:00,7.69901,P ugm-3
2024-11-09,09:00:00,10.42944,P ugm-3
2024-11-09,10:00:00,12.26522,P ugm-3
2024-11-09,11:00:00,11.56813,P ugm-3
2024-11-09,12:00:00,7.74496,P ugm-3
2024-11-09,13:00:00,5.56022,P ugm-3
2024-11-09,14:00:00,6.65368,P ugm-3
2024-11-09,15:00:00,8.29283,P ugm-3
2024-11-09,16:00:00,10.2798,P ugm-3
2024-11-09,17:00:00,10.23158,P ugm-3
2024-11-09,18:00:00,14.00745,P ugm-3
2024-11-09,19:00:00,19.12339,P ugm-3
2024-11-09,20:00:00,16.1924,P ugm-3
2024-11-09,21:00:00,14.35434,P ugm-3
2024-11-09,22:00:00,10.9266,P ugm-3
2024-11-09,23:00:00,7.20165,P ugm-3
2024-11-09,24:00:00,7.35119,P ugm-3
2024-11-10,01:00:00,9.21913,P ugm-3
2024-11-10,02:00:00,5.63711,P ugm-3
2024-11-10,03:00:00,4.32757,P ugm-3
2024-11-10,04:00:00,4.07846,P ugm-3
2024-11-10,05:00:00,3.68034,P ugm-3
2024-11-10,06:00:00,4.32709,P ugm-3
2024-11-10,07:00:00,4.17761,P ugm-3
2024-11-10,08:00:00,5.1732,P ugm-3
2024-11-10,09:00:00,5.62049,P ugm-3
2024-11-10,10:00:00,5.56979,P ugm-3
2024-11-10,11:00:00,6.0166,P ugm-3
2024-11-10,12:00:00,6.86141,P ugm-3
2024-11-10,13:00:00,7.85441,P ugm-3
2024-11-10,14:00:00,8.20219,P ugm-3
2024-11-10,15:00:00,7.75703,P ugm-3
2024-11-10,16:00:00,7.75739,P ugm-3
2024-11-10,17:00:00,8.65454,P ugm-3
2024-11-10,18:00:00,13.08232,P ugm-3
2024-11-10,19:00:00,11.78929,P ugm-3
2024-11-10,20:00:00,9.25178,P ugm-3
2024-11-10,21:00:00,10.09317,P ugm-3
2024-11-10,22:00:00,8.50612,P ugm-3
2024-11-10,23:00:00,5.82008,P ugm-3
2024-11-10,24:00:00,4.17832,P ugm-3
2024-11-11,01:00:00,2.45703,P ugm-3
2024-11-11,02:00:00,1.92608,P ugm-3
2024-11-11,03:00:00,1.64387,P ugm-3
2024-11-11,04:00:00,2.3413,P ugm-3
2024-11-11,05:00:00,3.98557,P ugm-3
2024-11-11,06:00:00,8.36975,P ugm-3
2024-11-11,07:00:00,10.71184,P ugm-3
2024-11-11,08:00:00,12.50519,P ugm-3
2024-11-11,09:00:00,24.05996,P ugm-3
2024-11-11,10:00:00,19.87191,P ugm-3
2024-11-11,11:00:00,15.08899,P ugm-3
2024-11-11,12:00:00,16.88459,P ugm-3
2024-11-11,13:00:00,13.3953,P ugm-3
2024-11-11,14:00:00,11.00549,P ugm-3
2024-11-11,15:00:00,11.50508,P ugm-3
2024-11-11,16:00:00,18.23308,P ugm-3
2024-11-11,17:00:00,39.54265,P ugm-3
2024-11-11,18:00:00,33.03213,P ugm-3
